,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
91,2021-09-09,1624.4477322451576,1603.7066165464084,1649.3692905992339,1624.4477322451576,1624.4477322451576,2.4698771311786407,2.4698771311786407,2.4698771311786407,2.4698771311786407,2.4698771311786407,2.4698771311786407,0.0,0.0,0.0,1626.9176093763363
92,2021-09-10,1626.299595646494,1602.8694016309762,1649.7067984036928,1626.299595646494,1626.299595646494,0.4880482951848951,0.4880482951848951,0.4880482951848951,0.4880482951848951,0.4880482951848951,0.4880482951848951,0.0,0.0,0.0,1626.7876439416789
93,2021-09-13,1626.4064320027444,1600.0196689337574,1645.7404779065564,1626.4064320027444,1626.4064320027444,-2.4073685012798998,-2.4073685012798998,-2.4073685012798998,-2.4073685012798998,-2.4073685012798998,-2.4073685012798998,0.0,0.0,0.0,1623.9990635014644
94,2021-09-14,1626.4420441214945,1605.0303727980936,1650.4183874301614,1626.4420441214945,1626.4420441214945,-0.006799968077600504,-0.006799968077600504,-0.006799968077600504,-0.006799968077600504,-0.006799968077600504,-0.006799968077600504,0.0,0.0,0.0,1626.435244153417
95,2021-09-15,1626.4776562402446,1604.6328662523406,1651.86330950331,1626.4776562402446,1626.4776562402446,1.975839105035339,1.975839105035339,1.975839105035339,1.975839105035339,1.975839105035339,1.975839105035339,0.0,0.0,0.0,1628.45349534528
96,2021-09-16,1626.5132683589948,1604.9449302252842,1650.633167264882,1626.5132683589948,1626.5132683589948,2.469877131179937,2.469877131179937,2.469877131179937,2.469877131179937,2.469877131179937,2.469877131179937,0.0,0.0,0.0,1628.9831454901746
97,2021-09-17,1626.5488804777447,1602.3187159118409,1648.5758976365219,1626.5488804777447,1626.5488804777447,0.48804829519222603,0.48804829519222603,0.48804829519222603,0.48804829519222603,0.48804829519222603,0.48804829519222603,0.0,0.0,0.0,1627.0369287729368
98,2021-09-20,1626.6557168339953,1602.2481580087997,1647.3261845132727,1626.6557168339953,1626.6557168339953,-2.407368501279473,-2.407368501279473,-2.407368501279473,-2.407368501279473,-2.407368501279473,-2.407368501279473,0.0,0.0,0.0,1624.2483483327158
99,2021-09-21,1626.6913289527454,1603.5726003977818,1649.3648396681585,1626.6913289527454,1626.6913289527454,-0.006799968074530364,-0.006799968074530364,-0.006799968074530364,-0.006799968074530364,-0.006799968074530364,-0.006799968074530364,0.0,0.0,0.0,1626.6845289846708
100,2021-09-22,1626.7269410714953,1604.4500425045017,1652.7881087783358,1626.7269410714953,1626.7269410714953,1.975839105029882,1.975839105029882,1.975839105029882,1.975839105029882,1.975839105029882,1.975839105029882,0.0,0.0,0.0,1628.7027801765253
101,2021-09-23,1626.7625520979286,1605.9795898932866,1652.7524613680225,1626.7625520979286,1626.7625520979286,2.469877131178212,2.469877131178212,2.469877131178212,2.469877131178212,2.469877131178212,2.469877131178212,0.0,0.0,0.0,1629.2324292291069
102,2021-09-27,1626.9049962036613,1602.4818438317484,1648.3241075832725,1626.9049962036613,1626.9049962036613,-2.4073685012792705,-2.4073685012792705,-2.4073685012792705,-2.4073685012792705,-2.4073685012792705,-2.4073685012792705,0.0,0.0,0.0,1624.497627702382
103,2021-09-28,1626.9406072300947,1604.4748471672349,1649.7386374067473,1626.9406072300947,1626.9406072300947,-0.006799968072894178,-0.006799968072894178,-0.006799968072894178,-0.006799968072894178,-0.006799968072894178,-0.006799968072894178,0.0,0.0,0.0,1626.9338072620217
104,2021-09-29,1626.9762182565278,1604.8950263627326,1652.5267079685314,1626.9762182565278,1626.9762182565278,1.97583910503178,1.97583910503178,1.97583910503178,1.97583910503178,1.97583910503178,1.97583910503178,0.0,0.0,0.0,1628.9520573615596
105,2021-09-30,1627.011829282961,1606.3634977898648,1650.5929088079836,1627.011829282961,1627.011829282961,2.469877131179508,2.469877131179508,2.469877131179508,2.469877131179508,2.469877131179508,2.469877131179508,0.0,0.0,0.0,1629.4817064141405
106,2021-10-01,1627.0474403093942,1605.0269263862122,1650.4125297576386,1627.0474403093942,1627.0474403093942,0.48804829519062565,0.48804829519062565,0.48804829519062565,0.48804829519062565,0.48804829519062565,0.48804829519062565,0.0,0.0,0.0,1627.5354886045848
